EMPRESA;ClaveCtaCtte;SAP- Rep Deudores.ClaveSap;FECHA;DEBE;HABER;SALDO
24 O.S. DEL P.LNDUSTRIA DEL  PLÁSTICO;20240312-49671,6;20240312-49671,6;martes, 12 de marzo de 2024;49671,6;0;745272,989
139 O.S. D.E.P.Y M.;20240312-22692,28;20240312-22692,28;martes, 12 de marzo de 2024;22692,28;0;679417,976
116 O.S. PERSONAL INDUSTRIA TEXTIL;20240312-18637,84;20240312-18637,84;martes, 12 de marzo de 2024;18637,84;0;695601,389
58 O.S. PORTUARIOS ARGENTINOS;20240312-5850;20240312-5850;martes, 12 de marzo de 2024;5850;0;630235,13
23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;20240312-29471,65;20240312-29471,65;martes, 12 de marzo de 2024;29471,653;0;798469,642
23 AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;20240312-22819,22;20240312-22819,22;martes, 12 de marzo de 2024;22819,224;0;821288,866
57 SWISS MEDICAL S.A.;20240312-3170170,12;20240312-3170170,12;martes, 12 de marzo de 2024;3170170,115;0;361985,168
57 SWISS MEDICAL S.A.;20240312-113173,78;20240312-113173,78;martes, 12 de marzo de 2024;113173,783;0;475158,951
57 SWISS MEDICAL S.A.;20240312-1101,43;20240312-1101,43;martes, 12 de marzo de 2024;1101,43;0;476260,381
57 SWISS MEDICAL S.A.;20240312-45537,48;20240312-45537,48;martes, 12 de marzo de 2024;45537,483;0;521797,864
1 O.S. P.SANIDAD ARGENTINA;20240312-40526,21;20240312-40526,21;martes, 12 de marzo de 2024;40526,214;0;506294,275
1 O.S. P.SANIDAD ARGENTINA;20240312-6325,8;20240312-6325,8;martes, 12 de marzo de 2024;6325,796;0;512620,071
7 O.S. SERVICIOS SOCIALES BANCARIOS;20240312-35407,49;20240312-35407,49;martes, 12 de marzo de 2024;35407,486;0;465768,061
62 RED ARGENTINA DE SALUD CONSORCIO DE COOP;20240312-21450;20240312-21450;martes, 12 de marzo de 2024;21450;0;768997,989
45 O.S. P.F. (PERSONAL DE FARMACIA);20240312-2470;20240312-2470;martes, 12 de marzo de 2024;2470;0;676963,549
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-7559,31;20240312-7559,31;martes, 12 de marzo de 2024;7559,305;0;908976,117
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-62501,17;20240312-62501,17;martes, 12 de marzo de 2024;62501,166;0;971477,283
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-163289,51;20240312-163289,51;martes, 12 de marzo de 2024;163289,507;0;134766,79
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-25798,39;20240312-25798,39;martes, 12 de marzo de 2024;25798,393;0;160565,183
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-3326,68;20240312-3326,68;martes, 12 de marzo de 2024;3326,684;0;163891,867
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-2753,56;20240312-2753,56;martes, 12 de marzo de 2024;2753,561;0;166645,428
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-5735,9;20240312-5735,9;martes, 12 de marzo de 2024;5735,901;0;172381,329
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-3599;20240312-3599;martes, 12 de marzo de 2024;3598,998;0;175980,327
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-15834,73;20240312-15834,73;martes, 12 de marzo de 2024;15834,726;0;191815,053
103 CLINICA DEL VALLE SALUD S.R.L.;20240312-221998,84;20240312-221998,84;martes, 12 de marzo de 2024;221998,836;0;901416,812
22 O.S. D.E.;20240311-50435,89;20240311-50435,89;lunes, 11 de marzo de 2024;50435,886;0;198449,868
22 O.S. D.E.;20240311-234268,15;20240311-234268,15;lunes, 11 de marzo de 2024;234268,145;0;432718,013
22 O.S. D.E.;20240311-234268,15;20240311-234268,15;lunes, 11 de marzo de 2024;234268,145;0;432718,013
22 O.S. D.E.;20240311-2100,15;20240311-2100,15;lunes, 11 de marzo de 2024;2100,149;0;463956,142
22 O.S. D.E.;20240311-19632,9;20240311-19632,9;lunes, 11 de marzo de 2024;19632,903;0;300083,057
22 O.S. D.E.;20240311-1863,46;20240311-1863,46;lunes, 11 de marzo de 2024;1863,458;0;301946,515
22 O.S. D.E.;20240311-24155,67;20240311-24155,67;lunes, 11 de marzo de 2024;24155,672;0;519316,263
22 O.S. D.E.;20240311-740719,97;20240311-740719,97;lunes, 11 de marzo de 2024;740719,97;0;260036,233
22 O.S. D.E.;20240311-371847,17;20240311-371847,17;lunes, 11 de marzo de 2024;371847,166;0;631883,399
22 O.S. D.E.;20240311-2110923,47;20240311-2110923,47;lunes, 11 de marzo de 2024;2110923,466;0;742806,865
489 CUIDADOS INTEGRALES SANITARIOS S.R.L;20240208-4739,31;20240208-4739,31;jueves, 8 de febrero de 2024;4739,31;0;634782,577
489 CUIDADOS INTEGRALES SANITARIOS S.R.L;20240208-263148,73;20240208-263148,73;jueves, 8 de febrero de 2024;263148,725;0;897931,302
3 I.O.S.F.A.;20240208-69789;20240208-69789;jueves, 8 de febrero de 2024;69789;0;967720,302
113 SWISS MEDICAL ART S.A.;20240208-414061,77;20240208-414061,77;jueves, 8 de febrero de 2024;414061,768;0;372873,673
89 PROVINCIA ART;20240208-343253,06;20240208-343253,06;jueves, 8 de febrero de 2024;343253,058;0;715987,052
6 H.R.U - HOSPITAL REGIONAL USHUAIA;20240208-49170,29;20240208-49170,29;jueves, 8 de febrero de 2024;49170,285;0;759243,261
113 SWISS MEDICAL ART S.A.;20240208-203332;20240208-203332;jueves, 8 de febrero de 2024;203331,996;0;7851,278
3 I.O.S.F.A.;20240308-206400;20240308-206400;viernes, 8 de marzo de 2024;206400;0;790066,816
145 GALENO ART S.A.;20240208-41148,65;20240208-41148,65;jueves, 8 de febrero de 2024;41148,654;0;48999,932
3 I.O.S.F.A.;20240308-223600;20240308-223600;viernes, 8 de marzo de 2024;223600;0;13666,816
145 GALENO ART S.A.;20240208-55369,69;20240208-55369,69;jueves, 8 de febrero de 2024;55369,688;0;104369,62
145 GALENO ART S.A.;20240208-197204,42;20240208-197204,42;jueves, 8 de febrero de 2024;197204,421;0;301574,041
22 O.S. D.E.;20240307-8452488,71;20240307-8452488,71;jueves, 7 de marzo de 2024;8452488,708;0;757311,567
376 NEW SAN SA;20240209-31620,53;20240209-31620,53;viernes, 9 de febrero de 2024;31620,532;0;492306,936
376 NEW SAN SA;20240209-22311,16;20240209-22311,16;viernes, 9 de febrero de 2024;22311,159;0;514618,095
74 O.S. E.F.;20240307-19803642,28;20240307-19803642,28;jueves, 7 de marzo de 2024;19803642,28;0;560953,846
74 O.S. E.F.;20240307-19803642,28;20240307-19803642,28;jueves, 7 de marzo de 2024;19803642,28;0;954182,139
568 POPPER S.A;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;551668,095
568 POPPER S.A;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;551668,095
568 POPPER S.A;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;551668,095
346 CERRO CASTOR S.A.;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;588718,095
346 CERRO CASTOR S.A.;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;588718,095
346 CERRO CASTOR S.A.;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;588718,095
575 BEAVER MOUNTAIN S.A;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;625768,095
575 BEAVER MOUNTAIN S.A;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;625768,095
575 BEAVER MOUNTAIN S.A;20240209-37050;20240209-37050;viernes, 9 de febrero de 2024;37050;0;625768,095
511 SANATORIUM S.A.;20240209-3791,76;20240209-3791,76;viernes, 9 de febrero de 2024;3791,763;0;629559,858
511 SANATORIUM S.A.;20240209-3791,76;20240209-3791,76;viernes, 9 de febrero de 2024;3791,763;0;629559,858
511 SANATORIUM S.A.;20240209-3791,76;20240209-3791,76;viernes, 9 de febrero de 2024;3791,763;0;633351,621
511 SANATORIUM S.A.;20240209-3791,76;20240209-3791,76;viernes, 9 de febrero de 2024;3791,763;0;633351,621
523 CAMUZZI GAS DEL SUR S.A.;20240209-2470;20240209-2470;viernes, 9 de febrero de 2024;2470;0;635821,621
10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;20240306-43706,97;20240306-43706,97;miércoles, 6 de marzo de 2024;43706,97;0;535771,602
144 ASOCIACION MUTUAL SANCOR116190;20240306-2027704,4;20240306-2027704,4;miércoles, 6 de marzo de 2024;2027704,396;0;445,454
144 ASOCIACION MUTUAL SANCOR116190;20240306-57437,5;20240306-57437,5;miércoles, 6 de marzo de 2024;57437,504;0;57882,958
144 ASOCIACION MUTUAL SANCOR116190;20240306-868940,12;20240306-868940,12;miércoles, 6 de marzo de 2024;868940,119;0;926823,077
144 ASOCIACION MUTUAL SANCOR116190;20240306-532683,29;20240306-532683,29;miércoles, 6 de marzo de 2024;532683,291;0;459506,368
144 ASOCIACION MUTUAL SANCOR116190;20240306-608311,32;20240306-608311,32;miércoles, 6 de marzo de 2024;608311,319;0;67817,687
144 ASOCIACION MUTUAL SANCOR116190;20240306-17231,25;20240306-17231,25;miércoles, 6 de marzo de 2024;17231,251;0;85048,938
144 ASOCIACION MUTUAL SANCOR116190;20240306-7562,59;20240306-7562,59;miércoles, 6 de marzo de 2024;7562,591;0;92611,529
144 ASOCIACION MUTUAL SANCOR116190;20240306-207289,99;20240306-207289,99;miércoles, 6 de marzo de 2024;207289,993;0;299901,522
144 ASOCIACION MUTUAL SANCOR116190;20240306-4921,34;20240306-4921,34;miércoles, 6 de marzo de 2024;4921,337;0;304822,859
160 01781-FUNDACION SANIDAD NAVAL ARGENTINA;20240306-15028,36;20240306-15028,36;miércoles, 6 de marzo de 2024;15028,357;0;492064,632
22 O.S. D.E.;20240214-2901783,57;20240214-2901783,57;miércoles, 14 de febrero de 2024;2901783,566;0;659055,329
22 O.S. D.E.;20240214-2901783,57;20240214-2901783,57;miércoles, 14 de febrero de 2024;2901783,566;0;659055,329
3 I.O.S.F.A.;20240306-16005,61;20240306-16005,61;miércoles, 6 de marzo de 2024;16005,611;0;435940,8
3 I.O.S.F.A.;20240306-357336,63;20240306-357336,63;miércoles, 6 de marzo de 2024;357336,633;0;793277,433
3 I.O.S.F.A.;20240306-7618,05;20240306-7618,05;miércoles, 6 de marzo de 2024;7618,05;0;800895,483
22 O.S. D.E.;20240214-197974,48;20240214-197974,48;miércoles, 14 de febrero de 2024;197974,482;0;857029,811
3 I.O.S.F.A.;20240306-676140,79;20240306-676140,79;miércoles, 6 de marzo de 2024;676140,792;0;477036,275
22 O.S. D.E.;20240214-620057,41;20240214-620057,41;miércoles, 14 de febrero de 2024;620057,41;0;477087,221
22 O.S. D.E.;20240214-87205,51;20240214-87205,51;miércoles, 14 de febrero de 2024;87205,506;0;564292,727
144 ASOCIACION MUTUAL SANCOR116190;20240214-2364439,74;20240214-2364439,74;miércoles, 14 de febrero de 2024;2364439,744;0;807527,784
144 ASOCIACION MUTUAL SANCOR116190;20240214-1945185,4;20240214-1945185,4;miércoles, 14 de febrero de 2024;1945185,399;0;658683,314
144 ASOCIACION MUTUAL SANCOR116190;20240214-140386,01;20240214-140386,01;miércoles, 14 de febrero de 2024;140386,006;0;799069,32
144 ASOCIACION MUTUAL SANCOR116190;20240214-16731;20240214-16731;miércoles, 14 de febrero de 2024;16731;0;815800,32
144 ASOCIACION MUTUAL SANCOR116190;20240214-37945,75;20240214-37945,75;miércoles, 14 de febrero de 2024;37945,745;0;853746,065
144 ASOCIACION MUTUAL SANCOR116190;20240214-14584,01;20240214-14584,01;miércoles, 14 de febrero de 2024;14584,01;0;868330,075
39 O.S. S.E.G - OBRA SOCIAL DE SEGUROS;20240305-15066,33;20240305-15066,33;martes, 5 de marzo de 2024;15066,325;0;555314,898
153 O.S. PERSONAL INDUSTRIA DE LA MADERA;20240305-25802,91;20240305-25802,91;martes, 5 de marzo de 2024;25802,91;0;212824,168
18 O.S. P.T.V (PERSONAL DE TELEVISIÓN);20240305-8513,2;20240305-8513,2;martes, 5 de marzo de 2024;8513,205;0;644981,369
52 GALENO ARG. S.A.;20240305-39143,19;20240305-39143,19;martes, 5 de marzo de 2024;39143,19;0;713467,324
48 HOSPITAL ALEMAN;20240305-21856,39;20240305-21856,39;martes, 5 de marzo de 2024;21856,39;0;577171,288
22 O.S. D.E.;20240305-260508,32;20240305-260508,32;martes, 5 de marzo de 2024;260508,321;0;967064,129
22 O.S. D.E.;20240305-16087,5;20240305-16087,5;martes, 5 de marzo de 2024;16087,5;0;983151,629
47 MEDICUS S.A.;20240305-22329,68;20240305-22329,68;martes, 5 de marzo de 2024;22329,678;0;655049,266
47 MEDICUS S.A.;20240305-12030,68;20240305-12030,68;martes, 5 de marzo de 2024;12030,678;0;667079,944
73 O.S. D.O.P.  (MAESTROS PRIVADOS);20240305-21912;20240305-21912;martes, 5 de marzo de 2024;21911,995;0;632719,588
116 O.S. PERSONAL INDUSTRIA TEXTIL;20240305-4476,02;20240305-4476,02;martes, 5 de marzo de 2024;4476,015;0;706555,808
144 ASOCIACION MUTUAL SANCOR116190;20240215-3523613,12;20240215-3523613,12;jueves, 15 de febrero de 2024;3523613,121;0;168313,471
144 ASOCIACION MUTUAL SANCOR116190;20240305-2896467,06;20240305-2896467,06;martes, 5 de marzo de 2024;2896467,064;0;609934,388
144 ASOCIACION MUTUAL SANCOR116190;20240305-25208,64;20240305-25208,64;martes, 5 de marzo de 2024;25208,636;0;635143,024
144 ASOCIACION MUTUAL SANCOR116190;20240305-25208,64;20240305-25208,64;martes, 5 de marzo de 2024;25208,636;0;635143,024
144 ASOCIACION MUTUAL SANCOR116190;20240305-25208,64;20240305-25208,64;martes, 5 de marzo de 2024;25208,636;0;635143,024
144 ASOCIACION MUTUAL SANCOR116190;20240305-25208,64;20240305-25208,64;martes, 5 de marzo de 2024;25208,636;0;635143,024
144 ASOCIACION MUTUAL SANCOR116190;20240215-357342,52;20240215-357342,52;jueves, 15 de febrero de 2024;357342,515;0;516506,036
144 ASOCIACION MUTUAL SANCOR116190;20240305-1775610,97;20240305-1775610,97;martes, 5 de marzo de 2024;1775610,969;0;410753,993
13 O.S. M.A.T.A.;20240305-72727,93;20240305-72727,93;martes, 5 de marzo de 2024;72727,93;0;533322,179
8 O.S. PE. CON.  (CONSTRUCCION);20240305-28859,5;20240305-28859,5;martes, 5 de marzo de 2024;28859,496;0;636468,164
25 O.S DEL PODER JUDICIAL (0375);20240305-124779,09;20240305-124779,09;martes, 5 de marzo de 2024;124779,094;0;405654,946
151 O.S. C.T.C.P. - (UTA);20240305-5148,88;20240305-5148,88;martes, 5 de marzo de 2024;5148,88;0;702079,793
31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);20240305-4125,5;20240305-4125,5;martes, 5 de marzo de 2024;4125,5;0;606924,168
31 O.S. F.A.T.L.Y.F. (LUZ  Y FUERZA);20240305-684,5;20240305-684,5;martes, 5 de marzo de 2024;684,5;0;607608,668
154 OSTPCPH Y ARA (PASTELEROS);20240305-3638,49;20240305-3638,49;martes, 5 de marzo de 2024;3638,489;0;670718,433
1 O.S. P.SANIDAD ARGENTINA;20240305-6926,39;20240305-6926,39;martes, 5 de marzo de 2024;6926,394;0;540248,573
51 HELIOS SALUD S.A.;20240305-4294;20240305-4294;martes, 5 de marzo de 2024;4294;0;226596,788
43 MEDIFE ASOCIACION CIVIL;20240305-54939,3;20240305-54939,3;martes, 5 de marzo de 2024;54939,303;0;460594,249
122 JERARQUICOS SALUD (3265);20240305-26212,48;20240305-26212,48;martes, 5 de marzo de 2024;26212,48;0;696930,913
133 O.S. P.E.D.Y C.;20240305-25627,38;20240305-25627,38;martes, 5 de marzo de 2024;25627,38;0;602798,668
7 O.S. SERVICIOS SOCIALES BANCARIOS;20240305-24018,360;20240305-24018,360;martes, 5 de marzo de 2024;24018,355;0;674324,134
3 I.O.S.F.A.;20240216-3005364,48;20240216-3005364,48;viernes, 16 de febrero de 2024;3005364,48;0;954616,242
62 RED ARGENTINA DE SALUD CONSORCIO DE COOP;20240305-5324,41;20240305-5324,41;martes, 5 de marzo de 2024;5324,41;0;650305,779
3 I.O.S.F.A.;20240216-1038827,91;20240216-1038827,91;viernes, 16 de febrero de 2024;1038827,913;0;993444,155
172 PREVENCIÓN SALUD S.A.;20240305-9478,62;20240305-9478,62;martes, 5 de marzo de 2024;9478,62;0;222302,788
3 I.O.S.F.A.;20240216-2616637,48;20240216-2616637,48;viernes, 16 de febrero de 2024;2616637,482;0;610081,637
172 PREVENCIÓN SALUD S.A.;20240305-117371,06;20240305-117371,06;martes, 5 de marzo de 2024;117371,06;0;419935,189
3 I.O.S.F.A.;20240216-325079,78;20240216-325079,78;viernes, 16 de febrero de 2024;325079,784;0;935161,421
3 I.O.S.F.A.;20240216-11286;20240216-11286;viernes, 16 de febrero de 2024;11286;0;946447,421
3 I.O.S.F.A.;20240216-330121,71;20240216-330121,71;viernes, 16 de febrero de 2024;330121,706;0;276569,127
3 I.O.S.F.A.;20240216-28466,17;20240216-28466,17;viernes, 16 de febrero de 2024;28466,167;0;305035,294
10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;20240216-355100;20240216-355100;viernes, 16 de febrero de 2024;355100,001;0;660135,295
10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;20240216-16224;20240216-16224;viernes, 16 de febrero de 2024;16224;0;676359,295
103 CLINICA DEL VALLE SALUD S.R.L.;20240305-3872,02;20240305-3872,02;martes, 5 de marzo de 2024;3872,019;0;230468,807
103 CLINICA DEL VALLE SALUD S.R.L.;20240305-18795,48;20240305-18795,48;martes, 5 de marzo de 2024;18795,48;0;249264,287
103 CLINICA DEL VALLE SALUD S.R.L.;20240305-17811,29;20240305-17811,29;martes, 5 de marzo de 2024;17811,289;0;267075,576
103 CLINICA DEL VALLE SALUD S.R.L.;20240305-11338,07;20240305-11338,07;martes, 5 de marzo de 2024;11338,067;0;278413,643
103 CLINICA DEL VALLE SALUD S.R.L.;20240305-2462,21;20240305-2462,21;martes, 5 de marzo de 2024;2462,209;0;280875,852
399 BANCO T.D.F.;20240304-4739,3;20240304-4739,3;lunes, 4 de marzo de 2024;4739,303;0;645094,403
144 ASOCIACION MUTUAL SANCOR116190;20240304-16404,45;20240304-16404,45;lunes, 4 de marzo de 2024;16404,455;0;970266,506
144 ASOCIACION MUTUAL SANCOR116190;20240304-690966,64;20240304-690966,64;lunes, 4 de marzo de 2024;690966,642;0;661233,148
144 ASOCIACION MUTUAL SANCOR116190;20240304-690966,64;20240304-690966,64;lunes, 4 de marzo de 2024;690966,642;0;661233,148
144 ASOCIACION MUTUAL SANCOR116190;20240304-690966,64;20240304-690966,64;lunes, 4 de marzo de 2024;690966,642;0;661233,148
144 ASOCIACION MUTUAL SANCOR116190;20240304-690966,64;20240304-690966,64;lunes, 4 de marzo de 2024;690966,642;0;661233,148
13 O.S. M.A.T.A.;20240304-218339,11;20240304-218339,11;lunes, 4 de marzo de 2024;218339,107;0;668577,55
57 SWISS MEDICAL S.A.;20240304-14678,02;20240304-14678,02;lunes, 4 de marzo de 2024;14678,023;0;675911,171
57 SWISS MEDICAL S.A.;20240304-9654,15;20240304-9654,15;lunes, 4 de marzo de 2024;9654,15;0;685565,321
57 SWISS MEDICAL S.A.;20240304-9654,15;20240304-9654,15;lunes, 4 de marzo de 2024;9654,15;0;685565,321
57 SWISS MEDICAL S.A.;20240304-9654,15;20240304-9654,15;lunes, 4 de marzo de 2024;9654,15;0;685565,321
57 SWISS MEDICAL S.A.;20240304-9654,15;20240304-9654,15;lunes, 4 de marzo de 2024;9654,15;0;685565,321
57 SWISS MEDICAL S.A.;20240304-501455,94;20240304-501455,94;lunes, 4 de marzo de 2024;501455,937;0;187021,258
10 SUPERINT.DE BIENESTAR. POL.FEDERAL ARGEN;20240219-53360,22;20240219-53360,22;lunes, 19 de febrero de 2024;53360,221;0;426834,326
49 PAMI - I.N.S.S.J.P.-USH;20240219-8000696,23;20240219-8000696,23;lunes, 19 de febrero de 2024;8000696,232;0;865756,905
49 PAMI - I.N.S.S.J.P.-USH;20240219-5227270,35;20240219-5227270,35;lunes, 19 de febrero de 2024;5227270,347;0;93027,252
49 PAMI - I.N.S.S.J.P.-USH;20240219-812095,22;20240219-812095,22;lunes, 19 de febrero de 2024;812095,217;0;905122,469
49 PAMI - I.N.S.S.J.P.-USH;20240219-28643,32;20240219-28643,32;lunes, 19 de febrero de 2024;28643,316;0;933765,785
74 O.S. E.F.;20240304-3731763,1;20240304-3731763,1;lunes, 4 de marzo de 2024;3731763,102;0;953862,051
49 PAMI - I.N.S.S.J.P.-USH;20240219-18354,28;20240219-18354,28;lunes, 19 de febrero de 2024;18354,275;0;952120,06
74 O.S. E.F.;20240219-15565561,35;20240219-15565561,35;lunes, 19 de febrero de 2024;15565561,35;0;517681,412
49 PAMI - I.N.S.S.J.P.-USH;20240219-14002,02;20240219-14002,02;lunes, 19 de febrero de 2024;14002,016;0;520696,452
453 UDEM S.R.L.;20240304-11337;20240304-11337;lunes, 4 de marzo de 2024;11337;0;656431,403
74 O.S. E.F.;20240301-20589467,1;20240301-20589467,1;viernes, 1 de marzo de 2024;20589467,1;0;14886,085
74 O.S. E.F.;20240301-1880887,88;20240301-1880887,88;viernes, 1 de marzo de 2024;1880887,882;0;895773,967
57 SWISS MEDICAL S.A.;20240219-2781668,25;20240219-2781668,25;lunes, 19 de febrero de 2024;2781668,245;0;759005,232
57 SWISS MEDICAL S.A.;20240219-63616,58;20240219-63616,58;lunes, 19 de febrero de 2024;63616,578;0;822621,81
57 SWISS MEDICAL S.A.;20240219-9013,03;20240219-9013,03;lunes, 19 de febrero de 2024;9013,034;0;831634,844
49 PAMI - I.N.S.S.J.P.-USH;20240229-2113352,31;20240229-2113352,31;jueves, 29 de febrero de 2024;2113352,309;0;513025,085
49 PAMI - I.N.S.S.J.P.-USH;20240229-9704507,15;20240229-9704507,15;jueves, 29 de febrero de 2024;9704507,152;0;217532,237
49 PAMI - I.N.S.S.J.P.-USH;20240229-317653,02;20240229-317653,02;jueves, 29 de febrero de 2024;317653,018;0;535185,255
1 O.S. P.SANIDAD ARGENTINA;20240220-221989,45;20240220-221989,45;martes, 20 de febrero de 2024;221989,445;0;37367,834
1 O.S. P.SANIDAD ARGENTINA;20240220-221989,45;20240220-221989,45;martes, 20 de febrero de 2024;221989,445;0;37367,834
1 O.S. P.SANIDAD ARGENTINA;20240220-221989,45;20240220-221989,45;martes, 20 de febrero de 2024;221989,445;0;37967,834
1 O.S. P.SANIDAD ARGENTINA;20240220-221989,45;20240220-221989,45;martes, 20 de febrero de 2024;221989,445;0;37967,834
1 O.S. P.SANIDAD ARGENTINA;20240220-600;20240220-600;martes, 20 de febrero de 2024;600;0;37967,834
1 O.S. P.SANIDAD ARGENTINA;20240220-600;20240220-600;martes, 20 de febrero de 2024;600;0;37967,834
1 O.S. P.SANIDAD ARGENTINA;20240220-600;20240220-600;martes, 20 de febrero de 2024;600;0;37967,834
1 O.S. P.SANIDAD ARGENTINA;20240220-600;20240220-600;martes, 20 de febrero de 2024;600;0;37967,834
122 JERARQUICOS SALUD (3265);20240220-1268951,72;20240220-1268951,72;martes, 20 de febrero de 2024;1268951,723;0;306919,557
