FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura
15/03/2024;FA;A;49;845;7758,11;171 - LAB. G.P. S.R.L.;171 - GDOR PAZ;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE FEBRERO - LABORATORIO;20240315-7758,11
15/03/2024;FA;A;49;846;9760,265;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE LABORATORIO - PTE_MILOS STOJSIC;20240315-9760,26
15/03/2024;FA;A;49;847;15986,647;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE LABORATORIO - PTE_ESSER ELMAR JOSEF;20240315-15986,65
15/03/2024;FA;A;49;848;7740,904;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE LABORATORIO - PTE_ESSER ELMAR JOSEF;20240315-7740,9
15/03/2024;FA;A;49;849;14640,401;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE LABORATORIO - PTE_VIÑAS MAYCO;20240315-14640,4
21/03/2024;FA;A;49;850;15129,785;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE LABORATORIO - PTE_MOYO TATENDA CAROL;20240321-15129,79
15/01/2024;FA;A;97;1176;316636,46;89 - PROVINCIA ART;89 - PROVINCIA ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE NOV Y DIC - AMBULATORIOS;20240115-316636,46
15/01/2024;FA;A;97;1177;68912,357;89 - PROVINCIA ART;2089;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE SEP Y DIC - AMBULATORIOS C/PRESUPUESTO;20240115-68912,36
15/01/2024;FA;B;14;1041;42812;200 - PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_CALPANCHAY XIMENA ARACELI SOL;20240115-42812
25/01/2024;FA;A;97;1188;309961,784;89 - PROVINCIA ART;89 - PROVINCIA ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE DICIEMBRE - SERVICIO DE INTERNACION;20240125-309961,78
08/02/2024;FA;A;97;1191;343253,058;89 - PROVINCIA ART;89 - PROVINCIA ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE DIC Y ENE - AMBULATORIOS;20240208-343253,06
28/02/2024;FA;B;14;1103;68160;200 - PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_DE OLIVERA TIMMERS GESSY LOURDES;20240228-68160
11/03/2024;FA;B;14;1117;156090;200 - PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE INTERNACION - PTE_TORRE FLORENCIA;20240311-156090
18/03/2024;FA;A;97;1220;337271,2;89 - PROVINCIA ART;89 - PROVINCIA ART;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE FEBRERO - AMBULATORIOS;20240318-337271,2
08/01/2024;FA;A;97;1172;245254,274;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;ESTA FACTURACION VIENE DE LA FACTURA 97-1106;PTE_ZAPATA AGUSTIN ALEJANDRO - SINIESTRO N° 729630;20240108-245254,27
14/03/2024;FA;B;49;416;466,803;6 - H.R.U - HOSPITAL REGIONAL USHUAIA;6 - HRU;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .;PRESTACIONES DE FEBRERO - LABORATORIO;20240314-466,8
05/01/2024;FA;A;49;703;1830,737;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS  A SU SOLICITUD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO DE LABORATORIO - PTE_CASTILLO MARTINEZ LIZI DAIYINI;20240105-1830,74
05/01/2024;FA;A;49;705;4626,158;171 - LAB. G.P. S.R.L.;171 - GDOR PAZ;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD -;por prestaciones efectuadas a su solicitud .-;PRESTACIONES DE DICIEMBRE - LABORATORIO;20240105-4626,16
09/01/2024;FA;A;49;711;31253,949;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_KER JR BAINE PERKINS;20240109-31253,95
09/01/2024;FA;A;49;712;12426,865;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_ABBU JACOB MAINAR;20240109-12426,860
16/01/2024;FA;A;49;723;17475,28;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_KELLY SUSAN ANNNE;20240116-17475,28
16/01/2024;FA;A;49;724;8155,132;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_VERNON DEBRA LEE;20240116-8155,13
05/02/2024;FA;A;49;747;8029;31 - O.S. F.A.T.L.Y.F. (Luz  y Fuerza);31 - O.S.F.A.T.L.Y F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA  SOCIAL .-;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - LABORATORIO;20240205-8029
14/02/2024;FA;W;1;202401;1154926,628;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES AMBULATORIAS ENERO 2024;20240214-1154926,63
14/02/2024;FA;A;97;1193;2901783,566;22 - O.S. D.E.;910 - PLAN 210;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION PLAN 210/025/360;20240214-2901783,57
14/02/2024;FA;A;97;1192;2901783,556;22 - O.S. D.E.;910 - PLAN 210;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;FC MAL GENERADA ERROR EN EL MONTO ANULADA CON N/C A-97-967;20240214-2901783,56
14/02/2024;FA;A;97;1194;197974,482;22 - O.S. D.E.;911 - PLAN 310;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION PLAN 310;20240214-197974,48
14/02/2024;FA;A;97;1195;620057,41;22 - O.S. D.E.;912 - PLAN 410;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION PLAN 410;20240214-620057,41
14/02/2024;FA;A;97;1196;87205,506;22 - O.S. D.E.;913 - PLAN 450;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION PLAN 450;20240214-87205,51
14/02/2024;FA;B;127;46;37945,745;144 - ASOCIACION MUTUAL SANCOR116190;9144 - TOLHUIN - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO TOLHUIN;20240214-37945,75
14/02/2024;FA;B;127;47;14584,01;144 - ASOCIACION MUTUAL SANCOR116190;9144 - TOLHUIN - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - ECOGRAFIA TOLHUIN;20240214-14584,01
16/02/2024;FA;B;127;48;28466,167;3 - I.O.S.F.A.;9003 - TOLHUIN - IOSFA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO TOLHUIN;20240216-28466,17
16/02/2024;FA;B;49;391;77350,22;46 - GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;46 - ACCIÓN SOCIAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;SERVICIO DE LABORATORIO - PERIODO 12/12/2023 AL 20/01/24;20240216-77350,22
19/02/2024;FA;F;1;202401;5558170,986;74 - O.S. E.F.;2074 - INTERNADO EXT.M.FIJO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;EXTRA MONTO FIJO - ENERO 2024;20240219-5558170,99
19/02/2024;FA;A;49;780;16698,602;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_MILIO NORMA;20240219-16698,6
19/02/2024;FA;A;49;781;8802,366;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_BLOKLAND GERARDA;20240219-8802,37
19/02/2024;FA;A;49;782;4660,073;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_NOCEDA ERWIN;20240219-4660,07
19/02/2024;FA;A;49;783;6860,663;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_NOCEDA ERWIN;20240219-6860,66
19/02/2024;FA;A;49;784;8672,915;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud.-;SERVICIO DE LABORATORIO - PTE_STAMENKOVIC NEBOJSA;20240219-8672,91
19/02/2024;FA;A;49;785;8672,918;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_HORVATH LISA;20240219-8672,92
19/02/2024;FA;A;49;786;16439,709;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO - PTE_GALLON FLORENTINO;20240219-16439,71
19/02/2024;FA;A;49;787;5230,693;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_RICHARD RONNI;20240219-5230,69
19/02/2024;FA;A;49;788;23407,362;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_TUMPANG ADOLFO;20240219-23407,36
19/02/2024;FA;A;49;789;6930,669;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_RODRIGUEZ BENTOS LUANA;20240219-6930,67
19/02/2024;FA;A;49;790;13076,735;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_GONZALEZ RIQUELME ANDRES;20240219-13076,74
19/02/2024;FA;A;49;791;5361,461;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_MOSLEY JANETLYNN;20240219-5361,46
19/02/2024;FA;A;49;792;24191,97;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_MOTSCHWILLER FRANK LAWRENCE;20240219-24191,97
19/02/2024;FA;A;97;1197;2781668,245;57 - SWISS MEDICAL S.A.;57 - SWISS MEDICAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024- INTERNACIONES Y AMBULATORIOS;20240219-2781668,25
19/02/2024;FA;A;97;1198;63616,578;57 - SWISS MEDICAL S.A.;57 - SWISS MEDICAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - DIAG POR IMAGEN - URGENCIA;20240219-63616,58
19/02/2024;FA;A;127;93;9013,034;57 - SWISS MEDICAL S.A.;9057 - TOLHUIN - SWISS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO TOLHUIN;20240219-9013,03
20/02/2024;FA;B;127;49;600;1 - O.S. P.SANIDAD ARGENTINA;9001 - TOLHUIN - SANIDAD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIOS TOLHUIN;20240220-600
20/02/2024;FA;B;127;50;600;1 - O.S. P.SANIDAD ARGENTINA;9001 - TOLHUIN - SANIDAD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIOS TOLHUIN;20240220-600
20/02/2024;FA;A;97;1199;389103,972;52 - GALENO ARG. S.A.;52 - GALENO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024- AMBULATORIOS;20240220-389103,97
20/02/2024;FA;A;127;94;7219,544;103 - CLINICA DEL VALLE SALUD S.R.L.;9193 - TOLHUIN - VALLE SALU;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2021 - AMBULATORIO TOLHUIN;20240220-7219,54
20/02/2024;FA;A;97;1200;445125,18;39 - O.S. S.E.G - OBRA SOCIAL DE SEGUROS;39 - PLAN INTEGRAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACIONES Y AMBULATORIO;20240220-445125,18
21/02/2024;FA;A;127;95;2470;8 - O.S. PE. CON.  (CONSTRUCCION);9008 - TOLHUIN - OSPECON;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - CONSULTA TOLHUIN;20240221-2470
21/02/2024;FA;A;97;1201;559333,949;172 - PREVENCIÓN SALUD S.A.;172 - PLAN A1-A2-A3-A4;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACIONES Y AMBULATORIOS;20240221-559333,95
21/02/2024;FA;A;127;96;8775;172 - PREVENCIÓN SALUD S.A.;9172 - TOLHUIN-PREVENCIÓN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO TOLHUIN;20240221-8775
21/02/2024;FA;A;97;1202;418486,032;43 - MEDIFE ASOCIACION CIVIL;43 - MEDIFE - ASE;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION Y AMBULATORIOS;20240221-418486,03
21/02/2024;FA;A;97;1203;62502,971;31 - O.S. F.A.T.L.Y.F. (Luz  y Fuerza);31 - O.S.F.A.T.L.Y F.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIOS;20240221-62502,97
21/02/2024;FA;A;97;1204;401277,935;47 - MEDICUS S.A.;47 - MEDICUS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION Y AMBULATORIO;20240221-401277,94
22/02/2024;FA;A;97;1205;185369,133;148 - RIO VARADERO S.A.;148 - RIO VARAD-COLONIA SU;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;SERVICIO DE INTERNACION;PTE_CABRAL LUIS DARIO SINIESTRO Nº 02412383/001/00;20240222-185369,13
22/02/2024;FA;A;49;793;5307,309;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_MILIO NORMA;20240222-5307,31
22/02/2024;FA;A;49;794;8155,134;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_PETERSEN CHARLES MARTIN;20240222-8155,13
22/02/2024;FA;A;49;795;13850,78;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_GRAF ERICH ANTON;20240222-13850,78
22/02/2024;FA;A;49;796;7766,791;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_DEODORES CHAIRAN;20240222-7766,79
22/02/2024;FA;A;49;797;11002,95;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_GRAF ERICH ANTON;20240222-11002,95
22/02/2024;FA;A;49;798;9579,04;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE LABORATORIO PTE_HERMANN MICHAEL;20240222-9579,04
23/02/2024;FA;A;49;799;7507,902;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO AMBULATORIO - PTE_PERROTT III WALTER WILIAM;20240223-7507,9
23/02/2024;FA;A;49;800;8238,34;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_BAILLIE MARIE JOAN;20240223-8238,34
23/02/2024;FA;A;49;801;3661,484;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_VALCIN ANELMA;20240223-3661,48
23/02/2024;FA;A;49;802;38314,849;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_ORD DIANE ELIZABETH;20240223-38314,85
23/02/2024;FA;A;49;803;7715,273;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_HOPITAL AUDREY;20240223-7715,27
23/02/2024;FA;A;49;804;3138,412;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_FREY OREN THOMAS;20240223-3138,41
26/02/2024;FA;A;49;805;1812,245;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_EMMANUEL CAYUNDA CABIN STEWARD;20240226-1812,25
26/02/2024;FA;A;49;806;3792,25;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLCITUD;por prestaciones efectuadas asu solicitud;SERVICIO DE LABORATORIO - PTE_TRUJILLO CALDERON JAVIER HERNANDO;20240226-3792,25
27/02/2024;FA;A;49;807;8860;651 - FERTIMED S.A;651 - FERTIMED S.A;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;PRESTACIONES FEBRERO 2024 -SERVICIO DE LABORATORIO;20240227-8860
27/02/2024;FA;A;49;808;3883,397;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO LABORATORIO - PTE_PERROT III WALTER WILLIAM;20240227-3883,4
