FECHA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IMPORTE,FACTURA,NOMBRE_EMPRESA,NOMBRE_CONVENIO,NOTA_1_FACTURA,NOTA_2_FACTURA,NOTA_1,NOTA_2,TIPO DE FACTURA
"martes, 27 de febrero de 2024",50,4874,17700,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4873,"23108,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4872,"47523,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4871,"85390,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4870,44850,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4869,19200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4868,20250,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4867,"65208,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4866,"61167,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4865,"79025,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4864,"47739,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4863,27450,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4862,"17232,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4861,"29795,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4860,22800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4859,17550,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4858,40150,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4857,"72829,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4856,10800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4855,"109851,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4854,38400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4853,"27640,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4852,32130,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4851,39650,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4850,80100,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4849,71700,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,164,16650,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,163,6000,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,162,"1534,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,161,"88707,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,160,3450,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,159,"20917,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,158,14400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,157,3450,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,156,10350,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,155,19650,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,154,"11038,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"martes, 27 de febrero de 2024",50,152,"13720,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,B
